id,topic,geo_level,geo,year,number
93849,Adults Reporting Heavy Drinking,Borough,Queens,2010,3.9
93850,Adults Reporting Heavy Drinking,Borough,Staten Island,2010,3.6
120110,Adults Reporting Heavy Drinking,Borough,Bronx,2011,4.4
120111,Adults Reporting Heavy Drinking,Borough,Brooklyn,2011,4.1
120112,Adults Reporting Heavy Drinking,Borough,Manhattan,2011,10.2
120113,Adults Reporting Heavy Drinking,Borough,Queens,2011,3.1
120114,Adults Reporting Heavy Drinking,Borough,Staten Island,2011,6.1
125952,Adults Reporting Heavy Drinking,Borough,Bronx,2012,4.6
125953,Adults Reporting Heavy Drinking,Borough,Brooklyn,2012,4.7
125954,Adults Reporting Heavy Drinking,Borough,Manhattan,2012,10.8
125955,Adults Reporting Heavy Drinking,Borough,Queens,2012,4.4
125956,Adults Reporting Heavy Drinking,Borough,Staten Island,2012,4.8
180854,Adults Reporting Heavy Drinking,Borough,Bronx,2013,4.5
180855,Adults Reporting Heavy Drinking,Borough,Brooklyn,2013,4.3
180856,Adults Reporting Heavy Drinking,Borough,Manhattan,2013,8.7
180857,Adults Reporting Heavy Drinking,Borough,Queens,2013,4.1
180858,Adults Reporting Heavy Drinking,Borough,Staten Island,2013,5.3
94264,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Kingsbridge - Riverdale,2008,8
94265,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Northeast Bronx,2008,4.9
94266,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fordham - Bronx Pk,2008,3.8
94267,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Pelham - Throgs Neck,2008,1.4
94268,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Crotona -Tremont,2008,2.6
94269,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),High Bridge - Morrisania,2008,2.6
94270,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Hunts Point - Mott Haven,2008,2.6
94271,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenpoint,2008,4.1
94272,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Downtown - Heights - Slope,2008,9.4
94273,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2008,6.4
94274,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East New York,2008,3.6
94275,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Sunset Park,2008,3.7
94276,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Borough Park,2008,3.4
94277,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Flatbush - Flatbush,2008,1.8
94278,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Canarsie - Flatlands,2008,5.5
94279,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2008,1.1
94280,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2008,1.7
94281,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Williamsburg - Bushwick,2008,4.5
94282,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Washington Heights,2008,4.4
94283,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2008,2.2
94284,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Harlem,2008,4.2
94285,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper West Side,2008,6.8
94286,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper East Side,2008,10.8
94288,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Chelsea - Clinton,2008,15.6
94287,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2008,10.8
94289,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenwich Village - SoHo,2008,15.6
94290,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Union Square - Lower East Side,2008,6.9
94291,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Lower Manhattan,2008,6.9
94292,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Long Island City - Astoria,2008,4.4
94293,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),West Queens,2008,3.4
94294,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Flushing - Clearview,2008,1.1
94295,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bayside - Little Neck,2008,3.4
94297,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Ridgewood - Forest Hills,2008,2.9
94296,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fresh Meadows,2008,3.4
94298,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southwest Queens,2008,1.5
94299,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Jamaica,2008,0.7
94300,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southeast Queens,2008,0.8
94301,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Rockaways,2008,3.5
94302,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Port Richmond,2008,2.7
94303,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Stapleton - St. George,2008,2.7
94304,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Willowbrook,2008,3.2
94305,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),South Beach - Tottenville,2008,3.2
94306,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Kingsbridge - Riverdale,2009,4.4
94307,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Northeast Bronx,2009,3.1
94308,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fordham - Bronx Pk,2009,2.1
94309,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Pelham - Throgs Neck,2009,5.5
94310,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Crotona -Tremont,2009,1.8
94311,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),High Bridge - Morrisania,2009,1.8
94312,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Hunts Point - Mott Haven,2009,1.8
94313,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenpoint,2009,3.4
94314,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Downtown - Heights - Slope,2009,8.9
94315,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2009,4.3
94316,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East New York,2009,4.5
94317,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Sunset Park,2009,4.3
94318,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Borough Park,2009,1.2
94319,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Flatbush - Flatbush,2009,3.1
94320,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Canarsie - Flatlands,2009,1.5
94321,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2009,2.1
94322,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2009,2.9
94323,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Williamsburg - Bushwick,2009,5
94324,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Washington Heights,2009,8.1
94325,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2009,9
94326,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Harlem,2009,0.3
94327,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper West Side,2009,6.8
94328,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper East Side,2009,10.1
94330,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Chelsea - Clinton,2009,11.8
94329,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2009,10.1
94331,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenwich Village - SoHo,2009,11.8
94332,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Union Square - Lower East Side,2009,4.3
94333,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Lower Manhattan,2009,4.3
94334,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Long Island City - Astoria,2009,9.7
94335,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),West Queens,2009,4
94336,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Flushing - Clearview,2009,4.5
94337,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bayside - Little Neck,2009,2.8
94339,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Ridgewood - Forest Hills,2009,5.5
94338,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fresh Meadows,2009,2.8
94340,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southwest Queens,2009,2.8
94341,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Jamaica,2009,4.4
94342,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southeast Queens,2009,2
94343,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Rockaways,2009,5.1
94344,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Port Richmond,2009,4.2
94345,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Stapleton - St. George,2009,4.2
94346,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Willowbrook,2009,6.7
94347,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),South Beach - Tottenville,2009,6.7
94348,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Kingsbridge - Riverdale,2010,2.4
94349,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Northeast Bronx,2010,4
94350,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fordham - Bronx Pk,2010,5.3
94351,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Pelham - Throgs Neck,2010,8.1
94352,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Crotona -Tremont,2010,4.3
94353,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),High Bridge - Morrisania,2010,4.3
94354,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Hunts Point - Mott Haven,2010,4.3
94355,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenpoint,2010,5.7
94356,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Downtown - Heights - Slope,2010,9.2
94357,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2010,4.9
94358,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East New York,2010,5.2
94359,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Sunset Park,2010,1.2
94360,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Borough Park,2010,2.1
94361,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Flatbush - Flatbush,2010,0.5
94362,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Canarsie - Flatlands,2010,0.3
94363,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2010,7.6
94364,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2010,4.2
94365,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Williamsburg - Bushwick,2010,3.6
94366,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Washington Heights,2010,9.4
94367,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2010,3.2
94368,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Harlem,2010,6.8
94369,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper West Side,2010,15
94370,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper East Side,2010,13.3
94372,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Chelsea - Clinton,2010,5.7
94371,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2010,13.3
94373,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenwich Village - SoHo,2010,5.7
94374,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Union Square - Lower East Side,2010,20.3
94375,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Lower Manhattan,2010,20.3
94376,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Long Island City - Astoria,2010,3.7
94377,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),West Queens,2010,4.6
94378,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Flushing - Clearview,2010,2.5
94379,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bayside - Little Neck,2010,4
94381,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Ridgewood - Forest Hills,2010,2.8
94380,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fresh Meadows,2010,4
94382,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southwest Queens,2010,5.4
94383,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Jamaica,2010,5.7
94384,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southeast Queens,2010,1.9
94385,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Rockaways,2010,1.8
94386,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Port Richmond,2010,3.5
94387,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Stapleton - St. George,2010,3.5
94388,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Willowbrook,2010,3.6
94389,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),South Beach - Tottenville,2010,3.6
120844,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Kingsbridge - Riverdale,2011,5.8
120845,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Northeast Bronx,2011,1.3
120846,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fordham - Bronx Pk,2011,4.9
120847,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Pelham - Throgs Neck,2011,5.3
120848,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Crotona -Tremont,2011,4.9
120849,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),High Bridge - Morrisania,2011,4.9
120850,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Hunts Point - Mott Haven,2011,4.9
120851,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenpoint,2011,13.8
120852,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Downtown - Heights - Slope,2011,12.9
120853,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2011,2.2
120854,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East New York,2011,3
120855,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Sunset Park,2011,1
120856,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Borough Park,2011,0.5
120857,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Flatbush - Flatbush,2011,4.9
120858,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Canarsie - Flatlands,2011,4.8
120859,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2011,3.2
120860,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2011,0.5
120861,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Williamsburg - Bushwick,2011,4
120862,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Washington Heights,2011,11.1
120863,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2011,7.3
120864,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Harlem,2011,0.3
120865,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper West Side,2011,9.1
120866,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper East Side,2011,13.8
120868,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Chelsea - Clinton,2011,20.6
120867,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2011,13.8
120869,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenwich Village - SoHo,2011,20.6
120870,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Union Square - Lower East Side,2011,2.4
120871,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Lower Manhattan,2011,2.4
120872,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Long Island City - Astoria,2011,5.5
120873,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),West Queens,2011,2
120874,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Flushing - Clearview,2011,1.7
120875,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bayside - Little Neck,2011,3.9
120877,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Ridgewood - Forest Hills,2011,2.7
120876,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fresh Meadows,2011,3.9
120878,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southwest Queens,2011,3.3
120879,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Jamaica,2011,3.3
120880,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southeast Queens,2011,0.6
120881,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Rockaways,2011,7.4
120882,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Port Richmond,2011,7.5
120883,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Stapleton - St. George,2011,7.5
120884,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Willowbrook,2011,5.4
120885,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),South Beach - Tottenville,2011,5.4
125992,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Kingsbridge - Riverdale,2012,6
125993,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Northeast Bronx,2012,4.2
125994,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fordham - Bronx Pk,2012,3.6
125995,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Pelham - Throgs Neck,2012,4.5
125996,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Crotona -Tremont,2012,5.7
125997,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),High Bridge - Morrisania,2012,5.7
125998,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Hunts Point - Mott Haven,2012,5.7
125999,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenpoint,2012,9.35
126000,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Downtown - Heights - Slope,2012,8.9
126001,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2012,5.9
126002,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East New York,2012,5.7
126003,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Sunset Park,2012,1
126004,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Borough Park,2012,6
126005,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Flatbush - Flatbush,2012,4.95
126006,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Canarsie - Flatlands,2012,4.6
126007,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2012,7.1
126008,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2012,1.6
126009,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Williamsburg - Bushwick,2012,3.4
126010,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Washington Heights,2012,10.7
126011,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2012,6.8
126012,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Harlem,2012,3.25
126013,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper West Side,2012,10.3
126014,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper East Side,2012,11.6
126016,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Chelsea - Clinton,2012,10.5
126015,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2012,11.6
126017,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenwich Village - SoHo,2012,10.5
126018,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Union Square - Lower East Side,2012,15.4
126019,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Lower Manhattan,2012,15.4
126020,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Long Island City - Astoria,2012,4.8
126021,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),West Queens,2012,6.4
126022,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Flushing - Clearview,2012,2.3
126023,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bayside - Little Neck,2012,1.9
126025,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Ridgewood - Forest Hills,2012,3.3
126024,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fresh Meadows,2012,1.9
126026,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southwest Queens,2012,4.4
126027,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Jamaica,2012,2.1
126028,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southeast Queens,2012,1.3
126029,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Rockaways,2012,7.4
126030,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Port Richmond,2012,5.1
126031,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Stapleton - St. George,2012,5.1
126032,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Willowbrook,2012,5.2
126033,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),South Beach - Tottenville,2012,5.2
180772,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Kingsbridge - Riverdale,2013,4.4
180773,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Northeast Bronx,2013,4.7
180774,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fordham - Bronx Pk,2013,3.6
180775,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Pelham - Throgs Neck,2013,3.7
180776,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Crotona -Tremont,2013,5.3
180777,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),High Bridge - Morrisania,2013,5.3
180778,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Hunts Point - Mott Haven,2013,5.3
180779,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenpoint,2013,4.9
180780,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Downtown - Heights - Slope,2013,13.6
180781,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2013,3.2
180782,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East New York,2013,5.7
180783,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Sunset Park,2013,1
180784,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Borough Park,2013,3.7
180785,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Flatbush - Flatbush,2013,5
180786,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Canarsie - Flatlands,2013,1.3
180787,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2013,3.5
180788,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2013,1.5
180789,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Williamsburg - Bushwick,2013,5.2
180790,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Washington Heights,2013,5
180791,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2013,3.4
180792,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),East Harlem,2013,6.2
180793,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper West Side,2013,12.1
180794,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Upper East Side,2013,10.1
180795,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Chelsea - Clinton,2013,11.5
180796,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2013,10.1
180797,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Greenwich Village - SoHo,2013,11.5
180798,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Union Square - Lower East Side,2013,9
180799,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Lower Manhattan,2013,9
180800,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Long Island City - Astoria,2013,4.8
180801,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),West Queens,2013,4.2
180802,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Flushing - Clearview,2013,2.9
180803,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Bayside - Little Neck,2013,1.9
180804,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Ridgewood - Forest Hills,2013,4.5
180805,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Fresh Meadows,2013,1.9
180806,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southwest Queens,2013,4.7
180807,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Jamaica,2013,8
180808,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Southeast Queens,2013,2
180809,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Rockaways,2013,7.4
180810,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Port Richmond,2013,5.9
180811,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Stapleton - St. George,2013,5.9
180812,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),Willowbrook,2013,5
180813,Adults Reporting Heavy Drinking,Neighborhood (UHF 42),South Beach - Tottenville,2013,5
92037,Overweight or Obese Adults,Borough,Bronx,2008,67.8
92038,Overweight or Obese Adults,Borough,Brooklyn,2008,58.8
92039,Overweight or Obese Adults,Borough,Manhattan,2008,48.6
92040,Overweight or Obese Adults,Borough,Queens,2008,56.6
92041,Overweight or Obese Adults,Borough,Staten Island,2008,65.9
92042,Overweight or Obese Adults,Borough,Bronx,2009,67.5
92043,Overweight or Obese Adults,Borough,Brooklyn,2009,59.1
92044,Overweight or Obese Adults,Borough,Manhattan,2009,45.5
92045,Overweight or Obese Adults,Borough,Queens,2009,56.1
92046,Overweight or Obese Adults,Borough,Staten Island,2009,57.4
92047,Overweight or Obese Adults,Borough,Bronx,2010,69
92048,Overweight or Obese Adults,Borough,Brooklyn,2010,59.7
92049,Overweight or Obese Adults,Borough,Manhattan,2010,47.1
92050,Overweight or Obese Adults,Borough,Queens,2010,57
92051,Overweight or Obese Adults,Borough,Staten Island,2010,62.3
120270,Overweight or Obese Adults,Borough,Bronx,2011,66.3
120271,Overweight or Obese Adults,Borough,Brooklyn,2011,60.4
120272,Overweight or Obese Adults,Borough,Manhattan,2011,47.1
120273,Overweight or Obese Adults,Borough,Queens,2011,55.4
120274,Overweight or Obese Adults,Borough,Staten Island,2011,70.3
126671,Overweight or Obese Adults,Borough,Bronx,2012,64.5
126672,Overweight or Obese Adults,Borough,Brooklyn,2012,56.8
126673,Overweight or Obese Adults,Borough,Manhattan,2012,45.4
126674,Overweight or Obese Adults,Borough,Queens,2012,55.9
126675,Overweight or Obese Adults,Borough,Staten Island,2012,64.8
192181,Overweight or Obese Adults,Borough,Bronx,2013,68.9
192182,Overweight or Obese Adults,Borough,Brooklyn,2013,56.1
192183,Overweight or Obese Adults,Borough,Manhattan,2013,47.8
192184,Overweight or Obese Adults,Borough,Queens,2013,53.7
192185,Overweight or Obese Adults,Borough,Staten Island,2013,64.2
